Commune,Niveau,Détails
Nesles-la-Vallée (95690),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Neuilly-en-Vexin (95640),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Neuville-sur-Oise (95000),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Nointel (95590),Alerte,zone : BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Nointel (95590),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Noisy-sur-Oise (95270),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Nucourt (95420),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Omerville (95420),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Osny (95520),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Osny (95520),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Parmain (95620),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Parmain (95620),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Persan (95340),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
"Pierrelaye (95220, 95480)",Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Piscop (95350),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
"Pontoise (95000, 95300)",Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Presles (95590),Alerte,zone : BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Presles (95590),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Puiseux-Pontoise (95650),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Puiseux-en-France (95380),Alerte,zone : BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Roissy-en-France (95700),Alerte,zone : BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Ronquerolles (95340),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Sagy (95450),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Saint-Brice-sous-Forêt (95350),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Saint-Clair-sur-Epte (95770),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Saint-Cyr-en-Arthies (95510),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Saint-Gervais (95420),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Saint-Gratien (95210),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
